DATAFLOW,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1987,452.11,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1988,458.61,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1989,474.07,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1990,491.62,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1991,507.68,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1992,523.69,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1993,542.48,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1994,553.88,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1995,563.89,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1996,571.78,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1997,580.6,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1998,586.17,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,1999,591.79,1999: From 1999: accounting for seasonal sales prices in January and July.,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2000,610.3,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2001,626.56,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2002,639.55,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2003,652.66,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2004,666.26,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2005,682.85,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2006,700.91,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2007,716.47,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2008,740.31,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2009,742.63,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2010,759.19,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2011,784.83,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2012,805.43,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2013,819.17,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2014,824.05,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2015,827.64,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2016,829.85,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2017,844.13,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2018,856.94,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2019,871.57,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2020,878.52,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2021,897.93,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2022,954.05,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,,2: Two
LU1:DF_E5100(1.0),SL13: Annual average,A: Annual,2023,,,,SL13: The annual average is the arithmetic average of twelve months in a year.,,-: nil,0: Zero
LU1:DF_E5100(1.0),SL01: January,A: Annual,1948,100,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1949,102.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1950,110.85,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1951,114.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1952,121.52,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1953,122.52,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1954,122.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1955,124.2,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1956,123.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1957,127.36,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1958,131.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1959,131.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1960,131.44,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1961,132.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1962,133.43,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1963,134.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1964,139.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1965,143.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1966,149.69,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1967,151.99,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1968,156.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1969,160.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1970,166.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1971,173.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1972,182.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1973,192.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1974,205.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1975,228.35,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1976,255.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1977,275.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1978,285.85,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1979,296.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1980,313.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1981,336.08,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1982,365.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1983,402.55,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1984,432.37,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1985,441.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1986,457.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1987,452.09,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1988,454.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1989,466.25,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1990,484.8,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1991,502.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1992,517.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1993,535.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1994,549.44,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1995,561.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1996,567.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1997,577.01,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1998,585.21,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,1999,577.3009304,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2000,595.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2001,612.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2002,626.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2003,641.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2004,653.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2005,666.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2006,685.78,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2007,700.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2008,723.79,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2009,727.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2010,742.27,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2011,765.56,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2012,787.69,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2013,803.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2014,816.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2015,812.8,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2016,816.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2017,830.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2018,839.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2019,855.37,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2020,871.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2021,885.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2022,915.97,,,,,,2: Two
LU1:DF_E5100(1.0),SL01: January,A: Annual,2023,959.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1948,100.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1949,103.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1950,110.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1951,116.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1952,122.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1953,122.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1954,123.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1955,123.63,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1956,122.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1957,128.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1958,130.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1959,130.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1960,131,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1961,132.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1962,132.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1963,134.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1964,140.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1965,144.25,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1966,148.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1967,151.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1968,157.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1969,160.73,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1970,167.46,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1971,174.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1972,182.87,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1973,193.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1974,209.65,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1975,231.7,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1976,256.54,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1977,277.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1978,286.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1979,298.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1980,315.91,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1981,338.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1982,368.81,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1983,403.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1984,435.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1985,443.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1986,455.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1987,452.78,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1988,455.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1989,467.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1990,485.36,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1991,503.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1992,517.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1993,536.89,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1994,550.87,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1995,562.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1996,568.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1997,578.73,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1998,584.98,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,1999,587.954564,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2000,603.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2001,620.4,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2002,634.48,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2003,650.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2004,662.34,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2005,677.2,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2006,697.18,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2007,710.77,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2008,731.97,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2009,740.36,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2010,751.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2011,777.68,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2012,801.1,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2013,819.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2014,826.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2015,826.47,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2016,827.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2017,842.05,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2018,850.57,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2019,868.35,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2020,882.5,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2021,878.96,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2022,935.9,,,,,,2: Two
LU1:DF_E5100(1.0),SL02: February,A: Annual,2023,975.67,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1948,100.84,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1949,103.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1950,110.03,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1951,118.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1952,122.53,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1953,121.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1954,122.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1955,122.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1956,123.99,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1957,127.68,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1958,129.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1959,130.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1960,130.61,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1961,131.22,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1962,132.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1963,134.94,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1964,139.95,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1965,143.93,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1966,148.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1967,150.74,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1968,157.8,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1969,161.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1970,167.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1971,175.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1972,183.18,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1973,194.35,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1974,211.04,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1975,233.24,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1976,257.17,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1977,278.49,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1978,287.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1979,298.55,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1980,317.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1981,340.6,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1982,369.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1983,404.38,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1984,434.55,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1985,446.11,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1986,452.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1987,452.65,1987: From July to November 1987: figures were adjusted for the retroactive increase in the price of a day of hospitalization.,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1988,456.16,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1989,469.07,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1990,485.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1991,504.1,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1992,519.21,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1993,538.41,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1994,550.67,1994: From July 1994: excluding the social contribution on fuels from 1.7.1994.,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1995,562.39,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1996,569.23,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1997,577.64,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1998,585.26,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,1999,588.6418952,1999: From 1999: accounting for seasonal sales prices in January and July.,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2000,604.66,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2001,622.12,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2002,635,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2003,651.88,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2004,662.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2005,678.45,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2006,698.55,2006: From 2006: excluding the climate change contribution on fuels and with fixed excise duties and VAT on tobacco products.,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2007,713.09,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2008,737.43,"2008: From January 2008: prices collected on the first of the month are replaced by mid-month prices. In the case of petroleum products, an average price from 1st to 15th of each month (and not only the price on the the first day) is collected.",,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2009,739,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2010,755.42,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2011,783.33,2011: From January 2011: changes in the methodology for the treatment of seasonal products.,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2012,803.82,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2013,819.19,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2014,826.06,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2015,827.62,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2016,827.73,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2017,842.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2018,851.31,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2019,869.76,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2020,876.79,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2021,891.32,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2022,945.29,,,,,,2: Two
LU1:DF_E5100(1.0),SL03: March,A: Annual,2023,978.71,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1948,100.78,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1949,102.51,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1950,109.13,,,,,,2: Two
LU1:DF_E5100(1.0),SL04: April,A: Annual,1951,121.56,,,,,,2: Two
