DATAFLOW,FREQ: Frequency,UNIT: Unit,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_UNIT_2: Note Unit 2,NOTE_UNIT_1: Note Unit 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSSL01: of which pumping,2019,851.635,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSSL01: of which pumping,2020,1010.153611,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SSSL01: of which pumping,2021,987.936111,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1928,,l: Not available,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1929,,l: Not available,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1930,,l: Not available,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1931,,l: Not available,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1932,,l: Not available,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1933,0.5,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1934,0.5,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1935,0.4,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1936,0.4,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1937,0.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1938,0.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1939,0.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1940,0.8,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1941,0.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1942,1,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1943,1,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1944,0.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1945,0.8,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1946,1.2,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1947,1,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1948,1.2,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1949,1,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1950,2,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1951,2.5,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1952,3,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1953,3.5,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1954,3,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1955,3.3,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1956,3.6,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1957,3.3,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1958,3.7,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1959,2.9,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1960,20.44,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1961,57.39,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1962,46.78,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1963,485,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1964,794.633,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1965,903.538,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1966,958.446,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1967,901.402,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1968,707.574,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1969,835.089,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1970,874.198,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1971,1056.52,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1972,922.401,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1973,825.696,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1974,905.166,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1975,487,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1976,509.92,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1977,260.936,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1978,310.43,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1979,316.805,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1980,274.073,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1981,554.096,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1982,472.019,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1983,437.047,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1984,440.62,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1985,484.174,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1986,513.972,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1987,536.301,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1988,799.804,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1989,802.334,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1990,804.238,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1991,751.851,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1992,593.235,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1993,454.157,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1994,648.617,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1995,821.853,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1996,858.415,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1997,932.623,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1998,1022.161,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,1999,765.802,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2000,872.991389,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2001,857.966111,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2002,977.933056,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2003,902.905833,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2004,842.975278,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2005,867.648333,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2006,906.307222,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2007,906.116389,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2008,951.918889,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2009,820.531111,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2010,1457.230556,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2011,1124.755556,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2012,1146.805,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2013,1145.218611,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2014,1157.877222,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2015,1519.2975,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2016,1516.351389,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2017,1411.285556,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2018,1326.585,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2019,937.629167,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2020,1084.426667,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A03: GWh,SL03: Hydro,2021,1072.708611,,0: Zero,,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1928,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1929,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1930,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1931,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1932,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1933,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1934,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1935,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1936,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1937,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1938,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1939,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1940,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1941,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1942,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1943,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1944,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1945,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1946,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1947,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1948,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1949,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1950,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1951,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1952,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1953,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1954,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1955,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1956,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1957,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1958,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1959,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1960,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1961,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1962,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1963,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1964,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1965,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1966,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1967,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1968,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1969,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1970,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1971,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1972,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1973,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1974,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1975,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1976,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1977,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1978,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1979,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1980,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1981,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1982,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1983,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1984,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1985,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1986,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1987,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1988,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1989,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1990,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1991,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1992,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1993,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1994,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1995,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1996,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1997,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1998,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,1999,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2000,0.145,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2001,0.167,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2002,0.212,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2003,5.029,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2004,33.117,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2005,63.714,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2006,76.01,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2007,75.243,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2008,72.114,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2009,73.136,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2010,76.132,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2011,92.68,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2012,137.797,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2013,265.457,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2014,341.066,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2015,373.397,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2016,361.038,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2017,390.466,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2018,427.41,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2019,469.387,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2020,580.538,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SSL03: Solar,2021,575.572,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1928,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1929,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1930,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1931,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1932,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1933,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1934,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1935,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1936,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1937,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1938,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1939,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
LU1:DF_A4203(1.0),A: Annual,A01: TJ,SL07: Combined Heat and Power,1940,,z: Not applicable,0: Zero,A01: Definitions: Terajoule,,,,SL07: Biogas stations included. Definitions: Classic CHP production,
