COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
1109,Rosport-Mompach,KOR,sud-coréenne,1
1109,Rosport-Mompach,CHE,suisse,6
1109,Rosport-Mompach,SYR,syrienne,9
1109,Rosport-Mompach,CZE,tchèque,1
1109,Rosport-Mompach,THA,thailandaise,2
1109,Rosport-Mompach,TUN,tunisienne,10
1109,Rosport-Mompach,TUR,turque,11
1109,Rosport-Mompach,UKR,ukrainienne,71
1109,Rosport-Mompach,VEN,vénézuélienne,1
1109,Rosport-Mompach,BIH,Bosnie-Herzégovine,7
312,Rumelange,YUG,#NAME?,6
312,Rumelange,EGY,égyptienne,3
312,Rumelange,ERI,érythrée,7
312,Rumelange,AFG,afghane,5
312,Rumelange,ALB,albanaise,6
312,Rumelange,DZA,algérienne,19
312,Rumelange,DEU,allemande,44
312,Rumelange,USA,américaine,1
312,Rumelange,AGO,angolaise,2
312,Rumelange,XXA,apatride,1
312,Rumelange,AUT,autrichienne,2
312,Rumelange,BLR,bélarusse,1
312,Rumelange,BEL,belge,65
312,Rumelange,GNB,bissau-guinéenne,11
312,Rumelange,BRA,brésilienne,48
312,Rumelange,GBR,britannique,11
312,Rumelange,BGR,bulgare,3
312,Rumelange,BFA,burkinabé,1
312,Rumelange,BDI,burundais,1
312,Rumelange,CMR,camerounaise,15
312,Rumelange,CAN,canadienne,2
312,Rumelange,CPV,cap-verdienne,98
312,Rumelange,CHL,chilienne,3
312,Rumelange,CHN,chinoise,52
312,Rumelange,TWN,chinoise (Taiwan),1
312,Rumelange,COL,colombienne,2
312,Rumelange,COD,congolaise (Rép. Dém),10
312,Rumelange,COG,congolaise (Rép.),1
312,Rumelange,HRV,croate,13
312,Rumelange,DOM,dominicaine,5
312,Rumelange,ESP,espagnole,30
312,Rumelange,EST,estonienne,3
312,Rumelange,FIN,finlandaise,1
312,Rumelange,FRA,française,294
312,Rumelange,GMB,gambienne,3
312,Rumelange,GRC,grecque,2
312,Rumelange,GIN,guinéenne,13
312,Rumelange,HUN,hongroise,4
312,Rumelange,XXX,indéterminée,2
312,Rumelange,IND,indienne,5
312,Rumelange,IRN,iranienne,12
312,Rumelange,IRQ,iraquienne,17
312,Rumelange,ITA,italienne,150
312,Rumelange,CIV,ivoirienne,4
312,Rumelange,XXK,kosovare,48
312,Rumelange,LUX,luxembourgeoise,3198
312,Rumelange,MKD,macédonienne,7
312,Rumelange,MYS,malaisienne,4
312,Rumelange,MAR,marocaine,18
312,Rumelange,MUS,mauricienne,1
312,Rumelange,MEX,mexicaine,1
312,Rumelange,MNE,monténégrine,312
312,Rumelange,MOZ,mozambicaine,1
312,Rumelange,NLD,néerlandaise,6
312,Rumelange,NPL,népalaise,1
312,Rumelange,NGA,nigériane,1
312,Rumelange,NOR,norvégienne,2
312,Rumelange,PER,péruvienne,3
312,Rumelange,PAK,pakistanaise,8
312,Rumelange,PHL,philippine,5
312,Rumelange,POL,polonaise,15
312,Rumelange,PRT,portugaise,1669
312,Rumelange,ROU,roumaine,26
312,Rumelange,RUS,russe,5
312,Rumelange,SEN,sénégalaise,8
312,Rumelange,SRB,serbe,66
312,Rumelange,SVN,slovène,3
312,Rumelange,SVK,slovaque,1
312,Rumelange,LKA,sri-lankaise,2
312,Rumelange,SWE,suédoise,4
312,Rumelange,ZAF,sud-africaine,3
312,Rumelange,CHE,suisse,3
312,Rumelange,SYR,syrienne,24
312,Rumelange,CZE,tchèque,7
312,Rumelange,TGO,togolaise,3
312,Rumelange,TUN,tunisienne,8
312,Rumelange,TUR,turque,9
312,Rumelange,UKR,ukrainienne,7
312,Rumelange,VEN,vénézuélienne,1
312,Rumelange,VNM,vietnamienne,5
312,Rumelange,BIH,Bosnie-Herzégovine,52
312,Rumelange,STP,Sao Tomé-et-Principe,1
810,Saeul,YUG,#NAME?,1
810,Saeul,DEU,allemande,22
810,Saeul,USA,américaine,3
810,Saeul,ARG,argentine,1
810,Saeul,AUS,australienne,1
810,Saeul,BEL,belge,65
810,Saeul,BRA,brésilienne,2
810,Saeul,GBR,britannique,7
810,Saeul,CMR,camerounaise,1
810,Saeul,CPV,cap-verdienne,1
810,Saeul,COL,colombienne,1
810,Saeul,ESP,espagnole,3
810,Saeul,EST,estonienne,1
810,Saeul,FIN,finlandaise,2
810,Saeul,FRA,française,53
810,Saeul,GRC,grecque,5
810,Saeul,HUN,hongroise,8
810,Saeul,XXX,indéterminée,1
810,Saeul,IND,indienne,2
810,Saeul,ITA,italienne,25
810,Saeul,KAZ,kazakhe,1
810,Saeul,LVA,lettonne,3
810,Saeul,LBN,libanaise,3
810,Saeul,LTU,lituanienne,2
810,Saeul,LUX,luxembourgeoise,713
810,Saeul,MLT,maltaise,5
810,Saeul,MAR,marocaine,1
810,Saeul,MNE,monténégrine,4
810,Saeul,NLD,néerlandaise,13
810,Saeul,NGA,nigériane,5
810,Saeul,PHL,philippine,2
810,Saeul,POL,polonaise,16
810,Saeul,PRT,portugaise,90
810,Saeul,ROU,roumaine,7
810,Saeul,RUS,russe,1
810,Saeul,CZE,tchèque,5
810,Saeul,THA,thailandaise,1
810,Saeul,TGO,togolaise,3
810,Saeul,TUR,turque,3
810,Saeul,UKR,ukrainienne,7
810,Saeul,BIH,Bosnie-Herzégovine,3
405,Sandweiler,EGY,égyptienne,6
405,Sandweiler,ERI,érythrée,5
405,Sandweiler,AFG,afghane,7
405,Sandweiler,ALB,albanaise,1
405,Sandweiler,DZA,algérienne,5
405,Sandweiler,DEU,allemande,145
405,Sandweiler,USA,américaine,18
405,Sandweiler,AGO,angolaise,1
405,Sandweiler,ARG,argentine,1
405,Sandweiler,AUT,autrichienne,21
405,Sandweiler,AZE,azerbaidjanaise,4
405,Sandweiler,BLR,bélarusse,1
405,Sandweiler,BEL,belge,132
405,Sandweiler,BOL,bolivienne,2
405,Sandweiler,BRA,brésilienne,17
405,Sandweiler,GBR,britannique,126
405,Sandweiler,BGR,bulgare,11
405,Sandweiler,CMR,camerounaise,13
405,Sandweiler,CAN,canadienne,5
405,Sandweiler,CPV,cap-verdienne,7
405,Sandweiler,CAF,centrafricaine,1
405,Sandweiler,CHL,chilienne,1
405,Sandweiler,CHN,chinoise,20
405,Sandweiler,TWN,chinoise (Taiwan),6
405,Sandweiler,COL,colombienne,5
405,Sandweiler,COD,congolaise (Rép. Dém),4
405,Sandweiler,CRI,costa-ricienne,4
405,Sandweiler,HRV,croate,14
405,Sandweiler,CUB,cubaine,3
405,Sandweiler,DNK,danoise,17
405,Sandweiler,ESP,espagnole,112
405,Sandweiler,EST,estonienne,23
405,Sandweiler,FIN,finlandaise,20
405,Sandweiler,FRA,française,453
405,Sandweiler,GEO,géorgienne,3
405,Sandweiler,GRC,grecque,37
405,Sandweiler,HUN,hongroise,19
405,Sandweiler,XXX,indéterminée,4
405,Sandweiler,IND,indienne,14
405,Sandweiler,IRN,iranienne,4
405,Sandweiler,IRQ,iraquienne,10
405,Sandweiler,IRL,irlandaise,49
405,Sandweiler,ISL,islandaise,7
405,Sandweiler,ISR,israélienne,6
405,Sandweiler,ITA,italienne,244
405,Sandweiler,JPN,japonaise,2
405,Sandweiler,KAZ,kazakhe,1
405,Sandweiler,XXK,kosovare,2
405,Sandweiler,LVA,lettonne,13
405,Sandweiler,LBN,libanaise,5
405,Sandweiler,LTU,lituanienne,15
405,Sandweiler,LUX,luxembourgeoise,1979
405,Sandweiler,MKD,macédonienne,5
405,Sandweiler,MYS,malaisienne,1
405,Sandweiler,MDG,malgache,4
405,Sandweiler,MLT,maltaise,6
405,Sandweiler,MAR,marocaine,22
405,Sandweiler,MUS,mauricienne,7
405,Sandweiler,MEX,mexicaine,1
405,Sandweiler,MNE,monténégrine,17
405,Sandweiler,NLD,néerlandaise,24
405,Sandweiler,NZL,néo-zélandaise,5
405,Sandweiler,UZB,ouzbèke,3
405,Sandweiler,PER,péruvienne,5
405,Sandweiler,PAK,pakistanaise,5
405,Sandweiler,PRY,paraguayenne,3
405,Sandweiler,PHL,philippine,8
405,Sandweiler,POL,polonaise,38
405,Sandweiler,PRT,portugaise,372
405,Sandweiler,ROU,roumaine,65
405,Sandweiler,RUS,russe,37
405,Sandweiler,SEN,sénégalaise,3
405,Sandweiler,SMR,san-marinaise,1
405,Sandweiler,SRB,serbe,1
405,Sandweiler,SCG,serbe-et-monténégrine,1
405,Sandweiler,SVN,slovène,2
405,Sandweiler,SVK,slovaque,6
405,Sandweiler,SOM,somalienne,1
405,Sandweiler,SWE,suédoise,35
405,Sandweiler,ZAF,sud-africaine,4
405,Sandweiler,CHE,suisse,9
405,Sandweiler,SYR,syrienne,12
405,Sandweiler,CZE,tchèque,16
405,Sandweiler,THA,thailandaise,3
405,Sandweiler,TUN,tunisienne,13
405,Sandweiler,TUR,turque,5
405,Sandweiler,UKR,ukrainienne,37
405,Sandweiler,YEM,yéménite,1
405,Sandweiler,ZWE,zimbabwéenne,1
405,Sandweiler,BIH,Bosnie-Herzégovine,7
405,Sandweiler,ARE,Emirats arabes unis,4
313,Sanem,YUG,#NAME?,3
313,Sanem,EGY,égyptienne,21
313,Sanem,GNQ,équato-guinéenne,1
313,Sanem,ECU,équatorienne,9
313,Sanem,ERI,érythrée,150
313,Sanem,ETH,éthiopienne,17
313,Sanem,AFG,afghane,57
313,Sanem,ALB,albanaise,29
313,Sanem,DZA,algérienne,34
313,Sanem,DEU,allemande,231
313,Sanem,USA,américaine,44
313,Sanem,AGO,angolaise,2
313,Sanem,XXA,apatride,7
313,Sanem,AUS,australienne,3
313,Sanem,AUT,autrichienne,17
313,Sanem,AZE,azerbaidjanaise,2
313,Sanem,BLR,bélarusse,8
313,Sanem,BEN,béninoise,3
313,Sanem,BEL,belge,283
313,Sanem,GNB,bissau-guinéenne,6
313,Sanem,BOL,bolivienne,6
313,Sanem,BRA,brésilienne,156
313,Sanem,GBR,britannique,42
313,Sanem,GBN,britannique d'outre-mer,1
313,Sanem,BGR,bulgare,21
313,Sanem,BFA,burkinabé,5
313,Sanem,CMR,camerounaise,38
313,Sanem,CAN,canadienne,21
313,Sanem,CPV,cap-verdienne,120
313,Sanem,CHL,chilienne,4
313,Sanem,CHN,chinoise,119
313,Sanem,CYP,chypriote,2
313,Sanem,COL,colombienne,15
313,Sanem,COD,congolaise (Rép. Dém),7
313,Sanem,CRI,costa-ricienne,3
313,Sanem,HRV,croate,43
313,Sanem,CUB,cubaine,2
313,Sanem,DNK,danoise,8
313,Sanem,DOM,dominicaine,10
313,Sanem,ESP,espagnole,97
313,Sanem,EST,estonienne,3
313,Sanem,FIN,finlandaise,1
313,Sanem,FRA,française,1063
313,Sanem,GHA,ghanéenne,2
313,Sanem,GRC,grecque,26
313,Sanem,GIN,guinéenne,33
313,Sanem,HUN,hongroise,34
313,Sanem,XXX,indéterminée,3
313,Sanem,IND,indienne,138
313,Sanem,IDN,indonésienne,4
313,Sanem,IRN,iranienne,68
313,Sanem,IRQ,iraquienne,34
313,Sanem,IRL,irlandaise,23
313,Sanem,ISL,islandaise,4
313,Sanem,ITA,italienne,861
313,Sanem,CIV,ivoirienne,9
313,Sanem,JAM,jamaiquaine,2
313,Sanem,JPN,japonaise,12
313,Sanem,KEN,kényane,8
313,Sanem,KAZ,kazakhe,1
313,Sanem,KGZ,kirghize,1
313,Sanem,XXK,kosovare,93
313,Sanem,KWT,koweïtienne,1
313,Sanem,LVA,lettonne,3
313,Sanem,LBR,libérienne,1
313,Sanem,LBN,libanaise,12
313,Sanem,LBY,libyenne,1
313,Sanem,LTU,lituanienne,10
313,Sanem,LUX,luxembourgeoise,11639
313,Sanem,MKD,macédonienne,33
313,Sanem,MDG,malgache,6
313,Sanem,MLI,malienne,2
313,Sanem,MLT,maltaise,3
313,Sanem,MAR,marocaine,75
313,Sanem,MUS,mauricienne,14
313,Sanem,MRT,mauritanienne,1
313,Sanem,MEX,mexicaine,9
313,Sanem,MDA,moldave,1
313,Sanem,MNE,monténégrine,391
313,Sanem,MOZ,mozambicaine,1
313,Sanem,NLD,néerlandaise,39
313,Sanem,NPL,népalaise,12
313,Sanem,NIC,nicaraguayenne,1
313,Sanem,NGA,nigériane,20
313,Sanem,NER,nigérienne,7
313,Sanem,NOR,norvégienne,2
313,Sanem,UZB,ouzbèke,3
313,Sanem,PER,péruvienne,11
313,Sanem,PAK,pakistanaise,15
313,Sanem,PAN,panaméenne,1
313,Sanem,PRY,paraguayenne,1
313,Sanem,PHL,philippine,11
313,Sanem,POL,polonaise,64
313,Sanem,PRT,portugaise,3161
313,Sanem,ROU,roumaine,100
313,Sanem,RUS,russe,63
313,Sanem,RWA,rwandaise,1
313,Sanem,SEN,sénégalaise,22
313,Sanem,SRB,serbe,108
313,Sanem,SCG,serbe-et-monténégrine,2
313,Sanem,SVN,slovène,8
313,Sanem,SVK,slovaque,13
313,Sanem,SOM,somalienne,3
313,Sanem,SDN,soudanaise,2
313,Sanem,SWE,suédoise,5
313,Sanem,ZAF,sud-africaine,9
313,Sanem,KOR,sud-coréenne,6
313,Sanem,CHE,suisse,17
313,Sanem,SYR,syrienne,153
313,Sanem,TJK,tadjike,1
313,Sanem,CZE,tchèque,4
313,Sanem,THA,thailandaise,8
313,Sanem,TGO,togolaise,5
313,Sanem,TUN,tunisienne,46
313,Sanem,TUR,turque,26
313,Sanem,UKR,ukrainienne,41
313,Sanem,VEN,vénézuélienne,11
313,Sanem,VNM,vietnamienne,8
313,Sanem,YEM,yéménite,1
313,Sanem,ZWE,zimbabwéenne,4
313,Sanem,BIH,Bosnie-Herzégovine,95
313,Sanem,MMR,Myanmar,1
1310,Schengen,ERI,érythrée,6
1310,Schengen,ETH,éthiopienne,1
1310,Schengen,ALB,albanaise,1
1310,Schengen,DZA,algérienne,3
1310,Schengen,DEU,allemande,231
1310,Schengen,USA,américaine,14
1310,Schengen,AUT,autrichienne,12
1310,Schengen,BLR,bélarusse,4
1310,Schengen,BEN,béninoise,4
1310,Schengen,BEL,belge,102
1310,Schengen,GNB,bissau-guinéenne,1
1310,Schengen,BRA,brésilienne,23
1310,Schengen,GBR,britannique,46
1310,Schengen,BGR,bulgare,11
1310,Schengen,CMR,camerounaise,3
1310,Schengen,CAN,canadienne,3
1310,Schengen,CPV,cap-verdienne,11
1310,Schengen,CHL,chilienne,1
1310,Schengen,CHN,chinoise,10
1310,Schengen,CYP,chypriote,2
1310,Schengen,COD,congolaise (Rép. Dém),4
1310,Schengen,COG,congolaise (Rép.),1
1310,Schengen,HRV,croate,4
1310,Schengen,DNK,danoise,8
1310,Schengen,DOM,dominicaine,1
1310,Schengen,ESP,espagnole,23
1310,Schengen,EST,estonienne,3
1310,Schengen,FRA,française,363
1310,Schengen,GRC,grecque,10
1310,Schengen,HUN,hongroise,12
1310,Schengen,XXX,indéterminée,3
1310,Schengen,IND,indienne,5
1310,Schengen,IRN,iranienne,2
1310,Schengen,IRQ,iraquienne,14
1310,Schengen,IRL,irlandaise,15
1310,Schengen,ISL,islandaise,1
1310,Schengen,ITA,italienne,106
1310,Schengen,CIV,ivoirienne,10
1310,Schengen,KAZ,kazakhe,2
1310,Schengen,XXK,kosovare,19
1310,Schengen,LTU,lituanienne,1
1310,Schengen,LUX,luxembourgeoise,3648
1310,Schengen,MKD,macédonienne,2
1310,Schengen,MDG,malgache,1
1310,Schengen,MLT,maltaise,3
1310,Schengen,MAR,marocaine,5
1310,Schengen,MEX,mexicaine,2
1310,Schengen,MNE,monténégrine,26
1310,Schengen,NLD,néerlandaise,30
1310,Schengen,NZL,néo-zélandaise,1
1310,Schengen,NGA,nigériane,3
1310,Schengen,NOR,norvégienne,3
1310,Schengen,UZB,ouzbèke,4
1310,Schengen,PER,péruvienne,1
1310,Schengen,PAK,pakistanaise,7
1310,Schengen,PHL,philippine,8
1310,Schengen,POL,polonaise,40
1310,Schengen,PRT,portugaise,696
1310,Schengen,ROU,roumaine,11
1310,Schengen,RUS,russe,6
1310,Schengen,SEN,sénégalaise,5
1310,Schengen,SRB,serbe,16
1310,Schengen,SVN,slovène,3
1310,Schengen,SVK,slovaque,3
1310,Schengen,SOM,somalienne,1
1310,Schengen,SWE,suédoise,1
1310,Schengen,ZAF,sud-africaine,2
1310,Schengen,CHE,suisse,6
1310,Schengen,SYR,syrienne,18
1310,Schengen,CZE,tchèque,2
1310,Schengen,THA,thailandaise,4
1310,Schengen,TGO,togolaise,3
1310,Schengen,TUN,tunisienne,10
1310,Schengen,TUR,turque,10
1310,Schengen,UKR,ukrainienne,41
1310,Schengen,VNM,vietnamienne,1
1310,Schengen,BIH,Bosnie-Herzégovine,18
713,Schieren,ECU,équatorienne,1
713,Schieren,ERI,érythrée,1
713,Schieren,ALB,albanaise,4
713,Schieren,DZA,algérienne,2
713,Schieren,DEU,allemande,35
713,Schieren,USA,américaine,1
713,Schieren,BEL,belge,23
713,Schieren,BRA,brésilienne,7
713,Schieren,GBR,britannique,5
713,Schieren,BGR,bulgare,1
713,Schieren,KHM,cambodgienne,1
713,Schieren,CMR,camerounaise,1
713,Schieren,CPV,cap-verdienne,27
713,Schieren,CHN,chinoise,10
713,Schieren,HRV,croate,3
713,Schieren,DNK,danoise,6
713,Schieren,ESP,espagnole,20
713,Schieren,FRA,française,48
713,Schieren,GEO,géorgienne,2
713,Schieren,IND,indienne,7
713,Schieren,IDN,indonésienne,1
713,Schieren,IRN,iranienne,5
713,Schieren,ITA,italienne,54
713,Schieren,XXK,kosovare,6
713,Schieren,LVA,lettonne,3
713,Schieren,LUX,luxembourgeoise,1378
713,Schieren,MKD,macédonienne,4
713,Schieren,MLT,maltaise,2
713,Schieren,MAR,marocaine,4
713,Schieren,MEX,mexicaine,3
713,Schieren,MDA,moldave,1
713,Schieren,MNE,monténégrine,27
713,Schieren,NLD,néerlandaise,14
713,Schieren,NZL,néo-zélandaise,1
713,Schieren,NGA,nigériane,2
713,Schieren,PHL,philippine,1
713,Schieren,POL,polonaise,5
713,Schieren,PRT,portugaise,589
713,Schieren,ROU,roumaine,15
713,Schieren,RUS,russe,3
713,Schieren,RWA,rwandaise,1
713,Schieren,SEN,sénégalaise,1
713,Schieren,SRB,serbe,15
713,Schieren,SVN,slovène,2
713,Schieren,SWE,suédoise,2
713,Schieren,CHE,suisse,2
713,Schieren,SYR,syrienne,8
713,Schieren,THA,thailandaise,4
713,Schieren,TUR,turque,3
713,Schieren,UKR,ukrainienne,17
713,Schieren,VEN,vénézuélienne,1
713,Schieren,BIH,Bosnie-Herzégovine,15
314,Schifflange,YUG,#NAME?,5
314,Schifflange,ECU,équatorienne,2
314,Schifflange,ERI,érythrée,35
314,Schifflange,ETH,éthiopienne,2
314,Schifflange,AFG,afghane,7
314,Schifflange,ALB,albanaise,10
314,Schifflange,DZA,algérienne,20
314,Schifflange,DEU,allemande,135
314,Schifflange,USA,américaine,13
314,Schifflange,AGO,angolaise,5
314,Schifflange,XXA,apatride,1
314,Schifflange,ARG,argentine,4
314,Schifflange,ARM,arménienne,6
314,Schifflange,AUT,autrichienne,10
314,Schifflange,AZE,azerbaidjanaise,3
314,Schifflange,BEN,béninoise,6
314,Schifflange,BEL,belge,123
314,Schifflange,GNB,bissau-guinéenne,4
314,Schifflange,BOL,bolivienne,1
314,Schifflange,BRA,brésilienne,101
314,Schifflange,GBR,britannique,44
314,Schifflange,BGR,bulgare,26
314,Schifflange,BFA,burkinabé,1
314,Schifflange,BDI,burundais,1
314,Schifflange,CMR,camerounaise,22
314,Schifflange,CPV,cap-verdienne,169
314,Schifflange,CHL,chilienne,1
314,Schifflange,CHN,chinoise,133
314,Schifflange,COD,congolaise (Rép. Dém),3
314,Schifflange,COG,congolaise (Rép.),4
314,Schifflange,HRV,croate,32
314,Schifflange,CUB,cubaine,2
314,Schifflange,DNK,danoise,1
314,Schifflange,DOM,dominicaine,4
314,Schifflange,ESP,espagnole,58
314,Schifflange,EST,estonienne,6
314,Schifflange,FRA,française,725
314,Schifflange,GEO,géorgienne,2
314,Schifflange,GAB,gabonaise,3
314,Schifflange,GMB,gambienne,8
314,Schifflange,GRC,grecque,24
314,Schifflange,GIN,guinéenne,10
314,Schifflange,HTI,haïtienne,1
314,Schifflange,HUN,hongroise,6
314,Schifflange,XXX,indéterminée,3
314,Schifflange,IND,indienne,95
314,Schifflange,IDN,indonésienne,1
314,Schifflange,IRN,iranienne,13
314,Schifflange,IRQ,iraquienne,28
314,Schifflange,IRL,irlandaise,10
314,Schifflange,ISL,islandaise,1
314,Schifflange,ITA,italienne,453
314,Schifflange,CIV,ivoirienne,2
314,Schifflange,JPN,japonaise,2
314,Schifflange,KEN,kényane,2
314,Schifflange,KAZ,kazakhe,2
314,Schifflange,XXK,kosovare,110
314,Schifflange,LVA,lettonne,2
314,Schifflange,LBN,libanaise,3
314,Schifflange,LTU,lituanienne,1
314,Schifflange,LUX,luxembourgeoise,6775
314,Schifflange,MKD,macédonienne,21
314,Schifflange,MYS,malaisienne,4
314,Schifflange,MDG,malgache,8
314,Schifflange,MLI,malienne,3
314,Schifflange,MAR,marocaine,37
314,Schifflange,MUS,mauricienne,3
314,Schifflange,MEX,mexicaine,6
314,Schifflange,MDA,moldave,1
314,Schifflange,MNE,monténégrine,330
314,Schifflange,NLD,néerlandaise,19
314,Schifflange,NPL,népalaise,44
314,Schifflange,NGA,nigériane,7
314,Schifflange,NER,nigérienne,3
314,Schifflange,UZB,ouzbèke,6
314,Schifflange,PER,péruvienne,5
314,Schifflange,PAK,pakistanaise,10
314,Schifflange,PAN,panaméenne,2
314,Schifflange,PHL,philippine,17
314,Schifflange,POL,polonaise,31
314,Schifflange,PRT,portugaise,2482
314,Schifflange,ROU,roumaine,89
314,Schifflange,RUS,russe,27
314,Schifflange,SEN,sénégalaise,13
314,Schifflange,SRB,serbe,146
314,Schifflange,SVN,slovène,5
314,Schifflange,SVK,slovaque,3
314,Schifflange,SOM,somalienne,4
314,Schifflange,SDN,soudanaise,1
314,Schifflange,SWE,suédoise,13
314,Schifflange,ZAF,sud-africaine,1
314,Schifflange,KOR,sud-coréenne,1
314,Schifflange,CHE,suisse,7
314,Schifflange,SYR,syrienne,63
314,Schifflange,CZE,tchèque,14
314,Schifflange,THA,thailandaise,19
314,Schifflange,TGO,togolaise,5
314,Schifflange,TUN,tunisienne,39
314,Schifflange,TUR,turque,10
314,Schifflange,UKR,ukrainienne,61
314,Schifflange,VEN,vénézuélienne,4
314,Schifflange,VNM,vietnamienne,14
314,Schifflange,ZWE,zimbabwéenne,4
314,Schifflange,BGD,Bangladesh,9
314,Schifflange,BIH,Bosnie-Herzégovine,135
314,Schifflange,STP,Sao Tomé-et-Principe,4
406,Schuttrange,ERI,érythrée,2
406,Schuttrange,DZA,algérienne,9
406,Schuttrange,DEU,allemande,226
406,Schuttrange,USA,américaine,20
406,Schuttrange,AGO,angolaise,2
406,Schuttrange,ARG,argentine,4
406,Schuttrange,AUS,australienne,9
406,Schuttrange,AUT,autrichienne,14
406,Schuttrange,BLR,bélarusse,5
406,Schuttrange,BEN,béninoise,1
406,Schuttrange,BEL,belge,182
406,Schuttrange,BRA,brésilienne,26
406,Schuttrange,GBR,britannique,218
406,Schuttrange,GBN,britannique d'outre-mer,2
406,Schuttrange,BGR,bulgare,27
406,Schuttrange,BDI,burundais,1
406,Schuttrange,CMR,camerounaise,7
406,Schuttrange,CAN,canadienne,15
406,Schuttrange,CPV,cap-verdienne,13
406,Schuttrange,CHN,chinoise,21
406,Schuttrange,COL,colombienne,1
406,Schuttrange,COD,congolaise (Rép. Dém),4
406,Schuttrange,CRI,costa-ricienne,3
406,Schuttrange,HRV,croate,8
406,Schuttrange,DNK,danoise,51
406,Schuttrange,DOM,dominicaine,1
406,Schuttrange,ESP,espagnole,104
406,Schuttrange,EST,estonienne,5
406,Schuttrange,FIN,finlandaise,24
406,Schuttrange,FRA,française,469
406,Schuttrange,GEO,géorgienne,1
406,Schuttrange,GMB,gambienne,1
406,Schuttrange,GHA,ghanéenne,1
406,Schuttrange,GRC,grecque,73
406,Schuttrange,GIN,guinéenne,6
406,Schuttrange,HUN,hongroise,30
406,Schuttrange,XXX,indéterminée,1
406,Schuttrange,IND,indienne,27
406,Schuttrange,IRN,iranienne,2
406,Schuttrange,IRL,irlandaise,80
406,Schuttrange,ISL,islandaise,18
406,Schuttrange,ITA,italienne,183
406,Schuttrange,CIV,ivoirienne,2
406,Schuttrange,JPN,japonaise,7
406,Schuttrange,KEN,kényane,3
406,Schuttrange,KAZ,kazakhe,1
406,Schuttrange,KGZ,kirghize,1
406,Schuttrange,XXK,kosovare,3
406,Schuttrange,LVA,lettonne,18
406,Schuttrange,LBR,libérienne,1
406,Schuttrange,LBN,libanaise,1
406,Schuttrange,LTU,lituanienne,9
406,Schuttrange,LUX,luxembourgeoise,2441
406,Schuttrange,MYS,malaisienne,2
406,Schuttrange,MDG,malgache,1
406,Schuttrange,MLT,maltaise,3
406,Schuttrange,MAR,marocaine,22
406,Schuttrange,MUS,mauricienne,8
406,Schuttrange,MEX,mexicaine,8
406,Schuttrange,MNE,monténégrine,11
406,Schuttrange,NLD,néerlandaise,103
406,Schuttrange,NZL,néo-zélandaise,1
406,Schuttrange,NGA,nigériane,12
406,Schuttrange,NOR,norvégienne,10
406,Schuttrange,UGA,ougandaise,1
406,Schuttrange,PER,péruvienne,3
406,Schuttrange,PAK,pakistanaise,4
406,Schuttrange,PHL,philippine,12
406,Schuttrange,POL,polonaise,95
406,Schuttrange,PRT,portugaise,321
406,Schuttrange,ROU,roumaine,48
406,Schuttrange,RUS,russe,22
406,Schuttrange,SRB,serbe,6
406,Schuttrange,SCG,serbe-et-monténégrine,1
406,Schuttrange,SLE,sierra-léonienne,1
406,Schuttrange,SGP,singapourienne,2
406,Schuttrange,SVN,slovène,4
406,Schuttrange,SVK,slovaque,7
406,Schuttrange,SOM,somalienne,1
406,Schuttrange,SWE,suédoise,44
406,Schuttrange,ZAF,sud-africaine,13
406,Schuttrange,CHE,suisse,5
406,Schuttrange,SUR,surinamaise,1
406,Schuttrange,SYR,syrienne,18
406,Schuttrange,CZE,tchèque,10
406,Schuttrange,THA,thailandaise,3
406,Schuttrange,TGO,togolaise,5
406,Schuttrange,TUN,tunisienne,14
406,Schuttrange,TKM,turkmène,5
406,Schuttrange,TUR,turque,5
406,Schuttrange,UKR,ukrainienne,31
406,Schuttrange,VEN,vénézuélienne,2
406,Schuttrange,VNM,vietnamienne,1
406,Schuttrange,BIH,Bosnie-Herzégovine,7
406,Schuttrange,KNA,Saint-Kitts-et-Nevis,1
1307,Stadtbredimus,AFG,afghane,1
1307,Stadtbredimus,DEU,allemande,63
1307,Stadtbredimus,USA,américaine,11
1307,Stadtbredimus,AUS,australienne,1
1307,Stadtbredimus,AUT,autrichienne,3
1307,Stadtbredimus,BEL,belge,52
1307,Stadtbredimus,BRA,brésilienne,12
1307,Stadtbredimus,GBR,britannique,33
1307,Stadtbredimus,CMR,camerounaise,3
1307,Stadtbredimus,CAN,canadienne,2
1307,Stadtbredimus,CPV,cap-verdienne,3
1307,Stadtbredimus,CHN,chinoise,1
1307,Stadtbredimus,COG,congolaise (Rép.),2
1307,Stadtbredimus,DNK,danoise,9
1307,Stadtbredimus,DOM,dominicaine,2
1307,Stadtbredimus,ESP,espagnole,13
1307,Stadtbredimus,FIN,finlandaise,5
1307,Stadtbredimus,FRA,française,97
1307,Stadtbredimus,GRC,grecque,7
1307,Stadtbredimus,HUN,hongroise,3
1307,Stadtbredimus,XXX,indéterminée,1
1307,Stadtbredimus,IND,indienne,1
1307,Stadtbredimus,IRL,irlandaise,15
1307,Stadtbredimus,ISL,islandaise,2
1307,Stadtbredimus,ITA,italienne,30
1307,Stadtbredimus,JPN,japonaise,3
1307,Stadtbredimus,KAZ,kazakhe,2
