BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,125,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,139,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,156,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,180,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,208,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,245,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,283,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,321,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,343,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,351,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,350,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,342,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,334,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,324,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,319,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,314,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,311,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,308,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,306,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,306,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,309,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,316,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,326,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,339,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,353,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,370,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,390,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,416,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,444,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,478,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,510,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,543,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,571,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,603,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,634,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,661,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,687,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,710,Fr./m2,Franken pro Quadratmeter,
43,Volken,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,728,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,117,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,118,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,121,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,124,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,129,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,136,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,145,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,158,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,173,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,191,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,212,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,237,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,268,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,311,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,361,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,425,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,493,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,562,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,601,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,615,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,615,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,603,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,590,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,576,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,570,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,566,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,564,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,562,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,561,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,563,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,569,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,582,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,599,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,622,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,646,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,675,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,709,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,751,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,797,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,853,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,904,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,959,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,1009,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,1064,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1113,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1152,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1187,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1217,Fr./m2,Franken pro Quadratmeter,
51,Bachenbülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1238,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,156,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,157,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,160,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,164,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,169,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,177,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,186,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,198,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,213,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,230,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,248,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,271,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,299,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,338,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,382,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,439,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,498,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,556,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,589,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,603,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,603,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,594,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,584,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,571,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,566,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,561,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,557,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,555,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,554,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,555,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,560,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,571,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,586,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,608,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,631,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,659,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,691,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,731,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,773,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,822,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,867,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,911,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,949,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,991,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1030,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1063,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1092,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1117,Fr./m2,Franken pro Quadratmeter,
52,Bassersdorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1134,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,139,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,140,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,143,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,146,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,152,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,159,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,167,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,180,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,195,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,213,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,233,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,258,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,288,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,330,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,378,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,440,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,506,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,572,Fr./m2,Franken pro Quadratmeter,
53,Bülach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,611,Fr./m2,Franken pro Quadratmeter,
